ID,logFC,Pvalue
NGRN,0.147106887,0.683608704
RPS17L,0.143642091,0.532804973
CRIP2,1.643381544,0.54027779
DDX28,-0.531013802,0.061247634
ACBD3,0.411772405,0.100766021
ALG12,-0.712750461,0.072161183
RPL35A,1.165486292,0.146462644
C11orf54,0.064874481,0.128590907
CEP63,-0.341563012,0.626864587
SRPR,0.203010476,0.019013714
EWSR1,0.438754633,0.08178362
HMGN4,-0.296221526,0.201708416
CNOT10,-0.668092194,0.004739435
MTA1,0.937328695,0.095006931
ZNF320,-1.491084599,0.174727973
PYCR1,0.561479134,0.176143937
LSMD1,-1.240346303,0.251265929
AP2A2,1.160939814,0.865007376
SLC25A10,-0.082378572,0.007579866
CAMK1D,0.540649541,0.834476
GAS6,0.243350369,0.513581839
RABIF,-0.53114946,0.141854972
RUVBL2,-0.500236036,0.025328593
GDPGP1,0.96110618,0.03735058
PTTG1IP,-1.252874835,0.004326822
DDX41,0.103713436,0.916619324
Sep-15,-0.565504541,0.295381471
JRKL,-0.984616027,0.186808936
FHL3,0.718931094,0.287213129
SF3A3,1.080480639,0.824771687
GTF2H2C,-0.731647225,0.003412629
EP400,-0.083263697,0.070742278
COA5,-0.297356635,0.093659243
UTP11L,0.22088973,0.347410714
PSMG1,-0.228181681,0.251686277
PCBP3,0.148175386,0.156727562
SETD3,-0.522807412,0.00297976
SFXN4,-0.536940349,0.058541111
MRPL54,2.876280218,0.203348989
HMCES,-0.460210554,0.073970613
NDUFB1,-1.017370093,0.329704158
KLHL25,-0.683604191,0.039270778
TRMT12,-0.267026005,0.156330558
ALYREF,0.341416735,0.522777545
UPP1,-0.019609415,0.586421523
TBK1,-0.448420883,0.202587433
CBX6,-0.61157969,0.373648217
TBL3,0.071620196,0.073750257
CHEK2,-0.068468257,0.925762896
RBM12B,0.07100169,0.296859158
LIN9,0.007030609,0.19625176
BTBD9,-0.395722407,0.567875303
GPR39,-0.495594765,0.069143097
KIRREL,-0.516922718,0.429469501
IQGAP3,-0.28586312,6.17E-08
DNAH2,4.7800826,0.124535056
SMTN,1.367300217,0.768725732
COA3,0.031137933,0.131209415
PTP4A2,-0.181116083,0.14924516
DIABLO,-0.060403754,0.372908356
VPS33B,0.01187606,0.006967381
UQCR10,-0.503967121,0.196118919
EIF3C,0.988361321,0.192249904
NIPSNAP1,-0.189177337,0.021622114
NR2C2AP,-0.05203134,0.282499725
CRELD2,0.471564018,0.619785945
SCFD2,-1.487554565,0.044507361
UBE2F,1.2534069,0.043828488
PPP1R2,-0.096502497,0.043041278
PGP,-0.706012167,0.296839616
SNRNP35,-1.138775294,0.188958457
CMSS1,-0.143641409,0.028432283
ACOT1,-0.385475394,0.18749949
TSSC4,0.85572475,0.581745266
TACSTD2,-0.20852068,0.010024277
PKP3,0.609277721,0.072510289
CSF1,1.228540123,0.067125088
MAML2,0.333168695,0.788990757
COPB2,1.346849229,0.468651668
KNTC1,1.526323995,0.014824982
HDDC3,0.607841972,0.032316506
XPOT,-0.274167613,0.022986716
Sep-09,0.675993644,0.163531115
CDCA2,0.123440644,0.012777122
HIST2H2BE,0.047748001,0.260395224
EIF4ENIF1,-0.195940198,0.569273635
ATL3,0.14561659,0.277200193
NDUFA12,0.155302098,0.934538473
UBE2G2,0.411913061,0.950728705
TMED9,-1.084045501,0.05061882
RBM33,-0.645257878,0.514226016
H1FX,-0.027096241,0.819686335
SUMO3,2.148489037,0.036769346
FMNL1,0.729823028,0.28074423
PTRHD1,0.110540642,0.591788242
NOC4L,-0.150028609,0.089001244
NDUFA6,-0.283197401,0.516351812
BRI3BP,-0.169282836,0.145587706
AP3M1,-1.076748633,0.000578992
CA13,1.340657747,0.041842608
MAFF,0.449504645,0.110430387
BRF1,-0.586000007,0.075047731
SEMA4B,0.6668435,0.034728385
CIB1,0.434997251,0.464924927
NELFA,1.031714995,0.249310624
INTS5,0.254574546,0.514927757
RPS27L,0.727047593,0.206271056
FAF1,-1.666386713,0.00358181
NDNL2,-1.202828494,0.012011859
HSF1,-0.380665014,0.616728494
C6orf120,0.011795084,0.108087009
PURA,-0.407426667,0.988243971
DDX51,-1.563149998,0.000532766
NOMO2,0.619978712,0.852378674
TNFAIP2,-0.128896385,0.082040015
ZNF445,-1.491084599,0.174727973
RAB11B,0.127407645,0.965892559
PRMT3,-0.919072527,5.61E-06
PRPF39,-0.713301081,0.615924013
CCDC137,-0.005804772,0.601245344
ARL15,0.109059448,0.814903504
GAS2L1,-0.213278331,0.087624717
ATP6V0A2,0.676503926,0.947006654
C14orf80,-0.772366011,0.301264618
HGS,-0.299076568,0.173204792
SMYD3,-0.524135638,0.001533951
TMEM179B,0.315904103,0.095640088
ROR1,-0.62087681,0.016357253
C17orf70,-0.441140732,0.549938637
NR2F2,-0.572680473,0.415168633
AHNAK2,0.453375042,0.097028838
SP1,0.822294789,0.269572695
MRPL40,0.124275867,0.370512275
P4HB,1.581824769,0.483430813
PSMD13,0.326516116,0.016567365
ZFP36L1,0.273944495,0.255796102
UBE2L3,1.465756122,0.161031737
DRG1,0.140066463,0.101943261
ANKFY1,0.190298673,0.271689599
YTHDF3,0.574837675,0.091708815
IFIT1,-0.515068087,0.254795177
MORF4L1,-0.29070433,2.79E-05
WDR53,0.167916097,0.258318836
SLC52A2,-2.823335942,0.086721755
PCYT2,0.100922159,0.886012692
GNB1L,-0.418276024,0.02585729
EVI2B,0.86704814,0.407431235
ATP6V0C,-0.208477941,0.318188832
LAMP1,0.44234419,0.585592127
POMK,-0.221949694,0.504150264
RNPC3,-0.308264824,0.22589259
IRS2,-0.619227985,0.680791418
BICD2,-0.80240954,2.44E-05
RASA3,-0.64787409,0.15657868
LRCH3,-0.948956981,0.002081797
NDUFA13,-0.037709329,0.713691142
AIDA,0.418142981,0.224788859
ANKRD46,-1.101589656,0.017212115
POLR3C,-0.821801411,0.401405121
BCL9L,0.084326712,0.379316215
POLR1D,-0.818806809,0.276004408
KIF18B,-0.400821048,0.418203945
ZNRF1,-0.876565727,0.364723101
SAPCD2,-0.083144378,0.598749093
Mar-01,-0.091941793,0.943967194
BLOC1S4,-0.237497328,0.322867189
ZNF749,-1.303055348,0.083358972
MKL2,-0.39031869,0.06277727
ZNF17,-1.303055348,0.083358972
PPP1CC,-0.341643918,1.40E-08
KRT10,0.976229684,1.31E-06
KPNA4,0.810690992,0.840167423
RPS23,1.038609939,0.08547772
BTN3A2,2.107458174,9.84E-06
TMEM222,0.303159155,0.824486794
Sep-10,-0.779607938,8.47E-06
SMYD4,-0.326887085,0.961823517
FOXD2,0.366455794,0.392016332
GPATCH8,0.277378851,0.137314092
C6orf1,0.411117778,0.164280113
UBE2H,-0.070014308,0.00074221
KATNA1,-0.511661054,0.05210594
ARAP1,-0.459078798,0.010849347
ZFP91,0.546408604,0.908296484
LYRM7,1.302143388,0.002447373
BCR,-0.093371953,0.963359982
TPCN1,-0.509320624,0.11238304
HEXIM1,-0.33350765,0.079741448
POFUT2,-0.288474671,0.661682176
ZDHHC17,-0.926871616,0.003416287
RPS19BP1,-0.396723185,0.077595598
TEAD1,-0.02800269,0.799296549
PLCD1,0.111719603,0.700072548
MITF,-0.430678135,0.578159397
NAP1L1,-0.479361696,0.096125576
CMC1,-0.587803375,0.743759984
AKR1C1,-0.170380675,0.23686811
FOXD3,0.366455794,0.392016332
RNF220,-0.544872103,0.270481442
KIAA1598,0.550897151,0.674685709
MT1X,-0.106115362,0.220643986
FNBP1,0.455601184,0.83033912
BCAM,-0.093164216,0.459064438
RSBN1L,0.242591463,0.727066993
PCDHB13,0.009613544,0.99369408
CHP1,0.582232201,0.121379343
PTMA,-0.420224952,0.039073976
HSPA14,-0.459917291,0.047334519
USP7,-0.551424605,0.002419179
ZNF286A,-1.491084599,0.174727973
ISG15,2.303716917,0.01728136
B3GALTL,-0.466704347,0.039803124
SPRY4,1.041499216,0.001014945
TCEA1,-1.223347763,0.158210179
FANCA,-0.374027109,0.187911892
SEMA4D,0.173390728,0.574461762
HIST1H1C,1.859993388,0.330753233
CYHR1,0.077876404,0.769131469
RILPL1,-0.53243721,0.013305415
ARL4C,0.29423408,0.458496664
C6orf132,-0.40077307,0.493122452
AGRN,0.293098241,0.009043366
TMPPE,-0.231775567,0.317949928
TUBB4B,-0.429949898,0.000216331
COMMD6,-0.272095411,0.60550964
PLSCR1,0.817002638,0.028114419
GTF2F2,0.106980974,0.924811873
BLOC1S5,-0.041850765,0.575086202
C19orf54,-0.025118084,0.572311454
FAM83G,-0.114867136,0.386267699
SRSF10,-0.200686881,0.112526475
C15orf52,0.021800327,0.700794202
NBR1,0.354556542,0.28793836
NDOR1,-1.14759682,0.005433077
SUMO2,1.586154105,0.138167681
DPYD,-0.335845274,0.954342576
S100A16,1.205524785,0.057370869
PTAR1,-0.400550038,0.537569473
UROS,0.209133712,0.486955082
FAM221A,-0.029142025,0.543782441
FSIP2,-0.334328554,0.686788138
RBM34,-0.422902333,0.299357139
TMEM201,-0.988907454,0.047309208
NHLRC3,-0.115260308,0.678865366
RPL14,0.100844596,0.965675565
MSL1,-0.171238787,0.635757569
NOC2L,1.047474665,0.609364558
NELFB,-0.324779668,3.77E-06
ZNF292,1.820136538,0.308578269
ADAT2,0.574921285,0.479421943
NDUFA4,-0.38495702,0.442209773
FAM111B,-0.845118025,0.52498406
H1F0,0.660691667,0.712747642
LITAF,0.622704588,0.032463921
TMEM120A,-0.876504242,0.034666119
ARID2,-0.723816275,0.001957475
SF3B3,-0.41685132,0.030275729
ZNF573,-1.491084599,0.174727973
HN1,-0.565476688,0.029303306
ZNF527,-1.491084599,0.174727973
S100A13,0.972821446,0.027559589
TSPYL1,-0.130335639,0.695774735
FHIT,-0.587969218,0.005122623
RRP7A,0.227032417,0.56734593
LIN54,-0.141786345,0.610850235
HMGB1,0.962485778,0.002220807
BLOC1S2,-0.126100351,0.479632084
TDRD7,-0.478661105,0.595164537
HLA-DRB1,5.377408253,6.36E-17
AKR1C3,0.16505234,0.787018638
SPATS2L,1.210258399,0.059702402
S100A4,-0.078631204,0.200408767
FAT4,-0.495990503,0.083133412
ACADSB,-0.551856225,0.258172691
MPHOSPH8,0.490554303,0.57506327
ZNF766,-1.491084599,0.174727973
TUBB,0.681028004,0.039577334
LCOR,-0.606026208,0.060453171
SUPT5H,1.394864914,0.562060577
XPNPEP3,-0.393707359,0.150139133
PPIA,-0.836151249,0.000439383
GTF2IRD2,-0.693553904,0.229260434
NIF3L1,-0.093824699,0.52392912
IARS,0.188635382,7.09E-05
POM121,-0.902508859,0.037034597
CD55,-0.408607825,0.019201044
WDR5,0.354733107,0.95024145
LONP1,0.867584768,0.000424408
TRRAP,0.828648388,0.875543819
PTPN1,1.0619743,0.063062522
EPHB4,-0.339822171,0.268324029
ZNF765,-1.491084599,0.174727973
XRCC6,0.118536042,8.29E-07
TSC22D2,-0.351321648,0.066522926
YRDC,-0.316692976,0.174933404
PIK3R4,-0.249505738,0.091391137
MYL6B,0.089759824,0.857218176
NCOR2,-0.524442598,0.039982872
PRPF40A,0.764924711,0.469173803
ANAPC7,1.786833727,0.415769544
AFAP1,-0.394420481,3.11E-05
NACA,0.150042938,0.275592902
NACA,0.150042938,0.275592902
MYO18A,-0.014694797,0.472904762
C17orf59,-0.537277708,0.003185828
PLXNB2,-0.045755977,0.854233205
MYO6,0.212630055,0.0003942
MKL1,0.34921104,0.26520805
HDAC2,0.217067539,0.20827242
ACN9,-0.562804759,0.305316134
HRH1,0.307345943,0.220319827
RABL6,-0.296938122,0.23500352
TRAPPC4,0.023399386,0.196400408
TOMM7,1.207873255,0.558954721
ZNF512B,0.274997123,0.923737952
VKORC1L1,-0.973409361,0.052128875
GM2A,-0.202998981,0.147734545
S100A2,0.46059968,0.977431014
CD47,1.225781813,0.242415506
TLE1,-0.388292902,0.84428136
HIST1H2AG,-1.690202501,0.000226305
STRN3,0.011418824,0.075100115
C6orf106,0.621713146,0.169656732
PPTC7,-0.028885653,0.645103712
NHLRC2,-0.156689886,0.204258727
CBWD3,0.880475453,0.871593735
LAMB3,0.229966632,0.224257884
ARHGEF12,-0.438603698,0.014613925
PDLIM7,-0.093235698,0.001104267
SRGAP1,-0.407703405,0.191203237
FAM3C,-0.256968164,0.900372853
NOP9,-0.054743987,0.292838571
SLC39A10,-0.037346606,0.122095784
CASP4,0.694193246,0.45915101
AP2A1,0.970348929,0.029794461
ANXA4,-0.164386394,0.22398054
ANXA6,0.072847357,1.82E-06
GMFB,0.373395518,0.23468646
ZMYM1,-0.072213769,0.575167401
RP5-874C20.3,-0.098245094,0.328990989
MAFG,-0.274325768,0.278200071
KIAA1671,-0.003371031,0.782816317
IGF2R,0.740713558,0.194088339
DYNC1H1,0.669131991,8.32E-24
PCBP2,0.974850618,0.046771458
ZGPAT,0.043558761,0.848528494
SLC25A29,-0.358263351,0.154317376
SRC,-1.85826079,0.250951103
PCNXL3,1.348693595,0.087370926
ACSL5,0.952666204,0.004511871
SND1,-0.041433057,0.000131962
PSMD12,-0.082227859,0.042029681
C9orf169,1.122440004,0.550174219
C1D,0.749737236,0.896923951
TBC1D9B,-0.358400221,0.000413861
KANK2,-0.647911987,0.675383845
GTF2E2,0.026976727,0.259669623
RAD54B,-0.167364736,0.092004845
FITM2,-0.280544055,0.982757629
BLM,-0.568088434,0.415288924
DDI2,-0.276155954,0.101269809
SVIL,-0.522921075,0.930497135
TRIM33,-0.623152961,0.050179843
LRP10,1.035050371,0.294719506
MRPL21,-0.759185482,0.153773704
UAP1L1,-0.425846725,0.029011929
HTT,0.426215832,0.621566156
GSTK1,0.500623607,0.159433422
HNRNPAB,-0.225653467,1.76E-06
COL13A1,0.092647823,0.886046685
ZNF695,-1.491084599,0.174727973
RPF2,0.928504229,0.661135116
MYO5A,0.149433287,0.322025512
ATG7,-0.509155199,0.008304646
SIPA1L1,0.439407293,0.000143059
ZNF624,-1.491084599,0.174727973
ENPP1,0.698550973,0.929452907
FAR1,-0.320153093,0.081849382
CDC42SE1,-0.317303843,0.367315018
SPTAN1,1.246701047,0.000846222
PARVA,1.090202476,0.894721426
FAM114A1,0.66235175,0.934263632
RPE,-1.490405439,0.020368892
PHF2,-0.900183042,0.43367077
RPS26,1.269068387,0.248005713
PSAP,-0.15999752,0.027019941
S100A10,0.301584015,0.730614831
RPL37A,0.151406651,0.040310235
MCMBP,-0.419702461,0.454746171
ATAD3A,-0.754277764,3.66E-06
FAM118B,0.083050387,0.388642991
CCDC180,-1.477821023,0.13137909
OCLN,-0.725006458,0.039025107
GPAA1,0.173803522,0.256327412
SGTB,-0.518009146,0.049955324
MYO1C,0.148324309,0.243282685
NKIRAS1,-0.043657295,0.705824755
KIF13B,-0.732974083,0.959565913
ADH5,-0.063855113,0.444867666
SPG7,-0.738931655,0.38166032
ERO1L,1.086454685,0.006965294
ZNF347,-1.491084599,0.174727973
FCHSD1,-0.778266103,0.0636251
S100A6,1.033702561,0.732164628
RPL12,0.593347111,0.656431865
DNM3,0.305661949,0.714364363
MPZL1,-1.634766858,0.69458031
VPS13A,0.146164405,0.062903314
MBP,-0.067414376,0.617916593
C1orf122,0.27017109,0.799132606
NOL8,-0.715432568,0.142612114
IRAK4,-0.448399099,0.182584249
MAK16,-0.401698345,0.012076759
GRK6,-0.508632287,0.018734868
PRIM1,-0.382698858,0.08145224
Mar-05,-0.144616322,0.138173502
CD2AP,0.5746719,0.575972965
LPAR1,0.187165152,0.65995658
HIBCH,1.543086544,0.457998082
SOWAHC,-0.088449313,0.723307697
MIER1,-0.271964943,0.581833379
MAN1A2,-0.156996545,0.227492808
SVIP,0.36641906,0.333229842
DDRGK1,1.340444439,0.92191978
TFDP1,-0.506030138,0.025594079
HSD17B11,0.879975547,0.465548018
QRICH1,-0.361001878,0.872058807
DDX42,0.709755442,0.113309147
RPL23A,0.013095229,0.014204785
STYX,-0.641392008,0.058468834
UBL5,0.703794719,0.388383658
HELZ,-0.407500902,0.052440586
UCKL1,0.352068697,0.344780144
CARD11,0.018691843,0.788001041
SDAD1,0.17703261,0.19845777
ZKSCAN8,-0.83086339,0.044716878
HYLS1,0.015725308,0.82458707
ZNF813,-1.491084599,0.174727973
ASNA1,-0.198583897,0.001940142
ASPH,0.795516433,0.008319442
WWP2,0.269057379,0.27618898
GFPT1,-0.101044232,0.099813078
UVRAG,-0.152423287,0.673236253
ITSN2,-0.555788166,0.546053266
MGEA5,0.772203714,0.000132001
FAM115A,-0.508891692,0.000215606
TXNRD1,0.238372887,0.002646742
ZNF480,-1.491084599,0.174727973
SH3BGRL2,-1.355617762,0.101818064
YTHDF2,-0.391251608,0.12830895
TMA16,-0.001611445,0.348986243
ATL1,0.303144009,0.830799066
MAFK,-1.049096789,0.065668157
GPN1,0.123279802,0.913355871
ZNF28,-1.491084599,0.174727973
ZNF511,-1.222233055,0.116612246
WDHD1,-0.90098927,1.43E-05
ZNF789,-1.491084599,0.174727973
CTNND1,0.304768069,0.270248526
DDX39B,-0.242183003,0.001844375
NUDT16,-0.507671957,0.001325762
LRBA,-1.478474269,0.075980839
BAZ1A,-0.416385015,0.909302345
COPS8,-0.754031759,0.0002226
NCOA6,0.089015648,0.76883412
STK39,0.480594166,0.708295105
C6orf89,0.66492704,0.316268943
CALM1,-0.337711164,0.250340317
TTC37,-0.222021486,0.245136459
PAPSS2,-1.19419826,5.10E-07
IPO9,-0.747083709,0.116040519
MT-CO2,-0.697685589,0.49068464
C1orf85,0.553202065,0.000152564
ECI2,1.480164953,0.190593472
UNC13B,-0.364740448,0.971139798
CTR9,-0.12698454,0.382101611
CDC42BPB,-0.842285884,0.661229673
RPL10A,0.179404369,0.001259313
COLGALT2,1.159028198,0.434050105
APCDD1L,0.18215527,0.175175013
RCSD1,-0.074882054,0.448751347
ZNF830,-0.063951935,0.256414427
MT-ND5,0.442459001,0.597333867
CNOT7,0.088422686,0.104992308
MTOR,0.438825914,3.54E-05
LRIG2,-0.668471415,0.072563796
MT-CO1,-0.544907781,0.066694084
PNP,-0.632299709,0.000222897
FOXJ3,-0.506302449,0.455209892
CHAMP1,0.692361055,0.00673245
INPP5F,0.433558345,0.105794377
ARHGAP11A,-1.472733652,0.09958083
HMGN2,-0.065810826,0.357553265
OPA1,-0.166772881,1.33E-05
MT-ND3,0.268659266,0.101573957
KTI12,-0.13585973,0.118602149
SELT,-0.441515027,0.292277088
OSTC,-0.16166993,0.67336666
R3HDM4,0.529862828,0.74966533
TSEN15,0.300315139,0.750755283
LTN1,0.149278428,0.04115088
TYW1,0.350400869,0.32779936
MT-ND4,-1.665188336,0.028056035
SMC5,0.542743453,0.890684671
MT-ND1,-0.612236996,0.07909419
PRMT6,-0.333083737,0.37828022
CAPZA2,-0.132416748,0.48831549
MT-ATP6,-0.229447315,0.765348659
TOP1,1.215750299,0.023466431
PRC1,-0.442159761,0.001301347
C1orf174,-0.52197579,0.335888115
C9orf114,-0.049904842,0.16473124
DZIP3,0.099435961,0.923042481
ATG9A,-0.309935113,0.120370727
APRT,-1.375011413,4.16E-05
L3MBTL3,-0.312172079,0.601356096
NAGA,0.222756756,0.793178975
SMG5,-0.321179125,0.161179099
KIAA1279,-0.283756883,0.92843602
TGM2,1.059297488,0.161017224
PJA2,-0.003641323,0.659586655
INF2,0.113529405,0.240639755
COX20,0.031303759,0.506972009
CHML,-0.916886239,0.000157463
SYS1,-0.536170786,0.465339345
GIGYF2,0.585538157,0.194803525
RUFY2,-0.078672803,0.159542194
PHACTR4,1.409925715,0.672736662
TMEM57,-0.401176451,0.010778484
DAXX,0.068645337,0.340324003
TCEA3,0.829132249,0.433228486
PFDN6,-0.440609794,0.100338593
RING1,-0.129909943,0.006022158
HSD17B8,0.716876185,0.151887872
RXRB,-0.717275138,0.130390358
BRD2,-0.448137072,0.254693651
PSMB8,1.979064758,6.35E-12
TAP2,2.654221193,3.33E-10
HLA-DRA,5.570064635,5.24E-16
PBX2,-0.547424811,0.079629273
AGPAT1,-0.778404514,0.597894688
FKBPL,-0.029288007,0.936262867
MRPL38,0.107842812,0.049290588
DXO,-0.48880372,0.010953625
SKIV2L,-0.609958554,0.797719132
NELFE,-0.241814273,0.01586834
SDHD,0.007803799,0.969238614
EHMT2,-0.138518752,0.126114041
LAYN,1.332479508,0.106391502
NEU1,0.408266102,0.045145813
HSPA1B,0.62534271,2.47E-05
HSPA1A,0.62534271,2.47E-05
HSPA1L,0.185630413,0.917556991
LSM2,-0.424831428,0.005426476
VARS,0.920944385,0.001766624
ABHD16A,0.098535208,0.005359438
CSNK2B,0.199926337,0.776148617
C6orf47,1.444471728,0.571373394
BAG6,-1.109415619,0.084794802
PRRC2A,0.165097133,0.840870257
NFKBIL1,-0.779816447,0.003197703
MICB,-1.112373373,0.001699238
DHX16,-0.00219746,0.089408669
PPP1R10,-0.030192039,0.163938676
ABCF1,0.811603831,0.024562977
PRR3,-0.689508756,0.025874351
GNL1,-0.530405448,1.19E-05
HLA-E,2.575749941,2.53E-10
ZNF468,-1.491084599,0.174727973
ZNF616,-1.491084599,0.174727973
PPP1R11,-0.476830282,0.621911979
GNB2L1,-0.592416952,0.000767783
AKT1S1,-0.2797637,0.391282563
TRIM27,0.292203137,0.38297778
MRPL53,-0.012732666,0.623604016
ATXN2,0.012710372,0.011143871
DCTN1,-0.622178753,0.00144955
MZT1,-0.190017318,0.343992814
C11orf83,-0.793391422,0.504424312
C12orf73,0.028420917,0.911853391
LGR4,0.094674543,0.694006257
PSMB10,1.835601023,2.41E-07
SNX2,-0.2951884,0.002483759
SARNP,0.97311392,0.237757206
GPR56,0.578510308,0.000169002
IPO7,-0.982922665,0.000440313
SAMD9,0.329799844,0.15766634
CCDC85C,0.314083503,0.156174437
NAP1L4,-1.55737261,4.31E-06
TMEM256,0.201628034,0.952821846
SMN2,-0.277412982,0.202146288
HMGN1,0.209310419,0.99980701
LCMT1,-0.264475038,0.30097829
ITSN1,0.004936911,0.637492459
CRYZL1,-0.017527624,0.002926833
C5orf51,-0.493612103,0.265979249
ZNF316,-0.459643653,0.200792429
RNPS1,0.217589076,0.093075535
DNAJC19,-0.226120443,0.902320414
HN1L,-0.524878919,0.03811523
RAB12,-0.180651956,0.299019091
PTPLB,-0.25118413,0.378014738
ANKRD28,-0.536629533,0.000276093
C11orf31,1.357856866,0.168332321
SACM1L,0.486023662,0.303701264
TSN,-0.122783978,0.020838424
NUP62,1.766786253,0.010172041
SFT2D2,-0.062933819,0.89370478
FGFR1OP,0.440397599,0.396915289
SCAF8,0.438541087,0.502704073
MLLT11,-0.419359182,0.105571654
SUPT4H1,-0.107966027,0.175294413
NRAS,-0.135113661,0.542977926
QTRT1,0.454609658,0.906276131
CHUK,0.192270255,0.001845935
GSTM2,0.461164182,0.160826716
COG8,-0.592499883,0.109943562
ARHGAP19,-0.591112188,0.283323739
SIPA1,-0.015423955,0.024782602
SYNJ2BP,0.218885409,0.546789194
ARL2,0.092640909,0.241158065
GBP7,2.110674917,0.050418997
RBMXL1,0.227073776,0.672816478
SRA1,-0.821319731,0.012390855
DNAJC9,0.507666322,0.066442973
C8orf82,-0.083935909,0.048693857
VDAC1,0.555514943,0.036175194
TMX2,-0.462000811,0.488969515
HEXA,-0.414607927,0.212240289
NDUFS3,-0.114730237,6.95E-06
PPP1CB,0.682130582,0.274249981
GPSM3,0.294502073,0.449234152
NCKIPSD,-0.436391135,0.098743328
ATF6B,0.46445403,0.304399222
TREX1,-0.336594257,0.204825811
SLC35F6,0.559480052,0.167729057
CLIC1,1.395138292,0.197061347
DDAH2,-0.64373105,0.001603227
RPS29,0.182016804,0.0033534
DDX47,-0.363553292,0.434393601
ZNF845,-1.491084599,0.174727973
CSNK1E,-0.404582303,0.062067499
IRF9,1.2643411,0.000804893
GALT,-0.217913198,0.074137118
NUDT19,-0.559085232,1.73E-05
TAX1BP3,-0.176257821,0.139130619
AP1G2,0.276262303,0.132963339
ZNF90,-1.491084599,0.174727973
REPIN1,0.791921053,0.526154361
MRPL23,-0.045669706,0.785599684
ZNF891,-1.491084599,0.174727973
TSPAN4,-0.223803017,0.334340849
CPNE1,0.599048974,0.062820839
LYRM4,0.293887138,0.271722879
MYCBP,-0.653257726,0.373385688
FIS1,0.384667713,0.65463773
HAUS3,-0.185278576,0.009990938
PPME1,-1.166355083,0.004352205
IFRD2,-0.599968091,0.002184451
HNRNPUL2,1.012652258,0.033659451
ARHGEF28,-1.196071894,5.30E-07
PHB2,-0.156683896,0.694174946
NEURL4,-1.254146221,0.223820175
FASTKD5,0.271260567,0.105420575
VPS16,-0.212270785,0.003214338
FNIP1,-0.222070612,0.234363411
TENM3,-0.152576039,0.000382122
ZNF579,-0.489133504,0.235907364
